packet_number,timestamp,datetime,protocols,src_ip,dst_ip,src_port,dst_port,tcp_len,transaction_id,protocol_id,modbus_length,unit_id,function_code,reference_num,word_count,bit_count,byte_count,exception_code,pkt_len,is_request,is_response,is_exception,function_name,inter_arrival_time,time_from_start,rolling_iat_mean,rolling_iat_std,requests_per_second,flow_id,flow_pkt_count,unique_func_codes,round_trip_time
10999,1535073964.051284,2018-08-23T21:26:04.051284,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.004662990570068359,556.5017721652985,0.09393620491027832,0.07629935799917295,8,172.27.224.250_172.27.224.70,5353,1.0,0.004662990570068359
11000,1535073964.15498,2018-08-23T21:26:04.154980,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.10369586944580078,556.6054680347443,0.09197769165039063,0.0757115171562197,7,None_None,777,,
11001,1535073964.274626,2018-08-23T21:26:04.274626,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.11964607238769531,556.725114107132,0.09360220432281494,0.07615682840692604,7,172.27.224.250_172.27.224.70,5354,1.0,
11002,1535073964.354627,2018-08-23T21:26:04.354627,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.0800008773803711,556.8051149845123,0.0935999870300293,0.0761572680114404,7,172.27.224.250_172.27.224.70,5355,1.0,0.007322072982788086
11003,1535073964.361949,2018-08-23T21:26:04.361949,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.007322072982788086,556.8124370574951,0.09406678676605225,0.07554976716588094,7,172.27.224.250_172.27.224.70,5356,1.0,0.007322072982788086
11004,1535073964.449721,2018-08-23T21:26:04.449721,TCP,172.27.224.251,172.27.224.250,53530.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.08777213096618652,556.9002091884613,0.08151350021362305,0.06290727556407312,7,172.27.224.250_172.27.224.251,4826,1.0,
11005,1535073964.459843,2018-08-23T21:26:04.459843,TCP,172.27.224.250,172.27.224.251,502.0,53530.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.010121822357177734,556.9103310108185,0.07252638339996338,0.06630194005035583,7,172.27.224.250_172.27.224.251,4827,1.0,
11006,1535073964.46072,2018-08-23T21:26:04.460720,TCP,172.27.224.250,172.27.224.251,502.0,53530.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.0008771419525146484,556.911208152771,0.07187700271606445,0.06703870480569016,7,172.27.224.250_172.27.224.251,4828,1.0,
11007,1535073964.460725,2018-08-23T21:26:04.460725,TCP,172.27.224.251,172.27.224.250,53530.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,5.0067901611328125e-06,556.9112131595612,0.05101020336151123,0.050050970862836046,8,172.27.224.250_172.27.224.251,4829,1.0,
11008,1535073964.460885,2018-08-23T21:26:04.460885,TCP,172.27.224.250,172.27.224.251,502.0,53530.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.00015997886657714844,556.9113731384277,0.04142639636993408,0.049653513571403865,8,172.27.224.250_172.27.224.251,4830,1.0,
11009,1535073964.469861,2018-08-23T21:26:04.469861,TCP,172.27.224.250,172.27.224.251,502.0,53530.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.008975982666015625,556.9203491210938,0.04185769557952881,0.049316285166191604,8,172.27.224.250_172.27.224.251,4831,1.0,
11010,1535073964.570634,2018-08-23T21:26:04.570634,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.10077285766601562,557.0211219787598,0.04156539440155029,0.04891608008746934,9,172.27.224.250_172.27.224.70,5357,1.0,
11011,1535073964.666654,2018-08-23T21:26:04.666654,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09602022171020508,557.11714220047,0.03920280933380127,0.04515155205961523,9,172.27.224.250_172.27.224.70,5358,1.0,0.005270957946777344
11012,1535073964.671925,2018-08-23T21:26:04.671925,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.005270957946777344,557.1224131584167,0.031729817390441895,0.04381323490668188,9,172.27.224.250_172.27.224.70,5359,1.0,0.005270957946777344
11013,1535073964.886615,2018-08-23T21:26:04.886615,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.2146899700164795,557.3371031284332,0.052466607093811034,0.07137921496933634,9,172.27.224.250_172.27.224.70,5360,1.0,
11014,1535073964.978616,2018-08-23T21:26:04.978616,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09200096130371094,557.4291040897369,0.05288949012756348,0.07162372962847591,9,172.27.224.250_172.27.224.70,5361,1.0,0.0026149749755859375
11015,1535073964.981231,2018-08-23T21:26:04.981231,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0026149749755859375,557.4317190647125,0.0521388053894043,0.07215911893133924,9,172.27.224.250_172.27.224.70,5362,1.0,0.0026149749755859375
11016,1535073965.194596,2018-08-23T21:26:05.194596,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.2133650779724121,557.6450841426849,0.07338759899139405,0.08544880633833593,9,172.27.224.250_172.27.224.70,5363,1.0,
11017,1535073965.290613,2018-08-23T21:26:05.290613,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09601688385009766,557.741101026535,0.0829887866973877,0.08159434769585214,9,172.27.224.250_172.27.224.70,5364,1.0,0.011315107345581055
11018,1535073965.301928,2018-08-23T21:26:05.301928,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.011315107345581055,557.7524161338806,0.08410429954528809,0.08040370320328565,9,172.27.224.250_172.27.224.70,5365,1.0,0.011315107345581055
11019,1535073965.526606,2018-08-23T21:26:05.526606,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.22467803955078125,557.9770941734314,0.10567450523376465,0.08669664484524692,7,172.27.224.250_172.27.224.70,5366,1.0,
11020,1535073965.60274,2018-08-23T21:26:05.602740,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.07613396644592285,558.0532281398773,0.10321061611175537,0.08720007889506368,7,172.27.224.250_172.27.224.70,5367,1.0,0.008496999740600586
11021,1535073965.611237,2018-08-23T21:26:05.611237,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.008496999740600586,558.0617251396179,0.09445829391479492,0.09224822777569372,7,172.27.224.250_172.27.224.70,5368,1.0,0.008496999740600586
11022,1535073965.822606,2018-08-23T21:26:05.822606,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21136903762817383,558.2730941772461,0.11506810188293456,0.09312698558868338,7,172.27.224.250_172.27.224.70,5369,1.0,
11023,1535073965.897537,2018-08-23T21:26:05.897537,ARP,,,,,,,,,,,,,,,,60,0,0,0,Unknown,0.07493090629577637,558.3480250835419,0.10109219551086426,0.08678641552268763,6,None_None,778,,
11024,1535073965.899778,2018-08-23T21:26:05.899778,ARP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.002240896224975586,558.3502659797668,0.09211618900299072,0.0922979349572138,6,None_None,779,,
11025,1535073965.899786,2018-08-23T21:26:05.899786,TCP,172.27.224.251,172.27.224.250,53531.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,8.106231689453125e-06,558.3502740859985,0.09185550212860108,0.09258205441616246,7,172.27.224.250_172.27.224.251,4832,1.0,
11026,1535073965.910063,2018-08-23T21:26:05.910063,TCP,172.27.224.250,172.27.224.251,502.0,53531.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.010277032852172852,558.3605511188507,0.07154669761657714,0.08492410037460373,7,172.27.224.250_172.27.224.251,4833,1.0,
11027,1535073965.910068,2018-08-23T21:26:05.910068,TCP,172.27.224.251,172.27.224.250,53531.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,5.0067901611328125e-06,558.3605561256409,0.06194550991058349,0.08724583458905334,8,172.27.224.250_172.27.224.251,4834,1.0,
11028,1535073965.91132,2018-08-23T21:26:05.911320,TCP,172.27.224.251,172.27.224.250,53531.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0012519359588623047,558.3618080615997,0.06093919277191162,0.08794990139061311,9,172.27.224.250_172.27.224.251,4835,1.0,
11029,1535073965.91154,2018-08-23T21:26:05.911540,TCP,172.27.224.251,172.27.224.250,53531.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002200603485107422,558.3620281219482,0.03849339485168457,0.06786828014338352,10,172.27.224.250_172.27.224.251,4836,1.0,
11030,1535073965.911795,2018-08-23T21:26:05.911795,TCP,172.27.224.251,172.27.224.250,53531.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002548694610595703,558.3622829914093,0.030905485153198242,0.067432715028284,11,172.27.224.250_172.27.224.251,4837,1.0,
11031,1535073965.912041,2018-08-23T21:26:05.912041,TCP,172.27.224.251,172.27.224.250,53531.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002460479736328125,558.3625290393829,0.030080389976501466,0.06778691495655656,12,172.27.224.250_172.27.224.251,4838,1.0,
11032,1535073965.91229,2018-08-23T21:26:05.912290,TCP,172.27.224.251,172.27.224.250,53531.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002491474151611328,558.3627781867981,0.008968400955200195,0.023387463438947608,13,172.27.224.250_172.27.224.251,4839,1.0,
11033,1535073965.912546,2018-08-23T21:26:05.912546,TCP,172.27.224.251,172.27.224.250,53531.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00025582313537597656,558.3630340099335,0.0015008926391601562,0.003161945813239687,14,172.27.224.250_172.27.224.251,4840,1.0,
11034,1535073965.912797,2018-08-23T21:26:05.912797,TCP,172.27.224.251,172.27.224.250,53531.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002510547637939453,558.3632850646973,0.0013019084930419923,0.003172795025007216,15,172.27.224.250_172.27.224.251,4841,1.0,
11035,1535073965.913041,2018-08-23T21:26:05.913041,TCP,172.27.224.251,172.27.224.250,53531.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.000244140625,558.3635292053223,0.001325511932373047,0.0031629633043870806,16,172.27.224.250_172.27.224.251,4842,1.0,
11036,1535073965.913289,2018-08-23T21:26:05.913289,TCP,172.27.224.251,172.27.224.250,53531.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.000247955322265625,558.3637771606445,0.0003226041793823242,0.00033535944967708823,17,172.27.224.250_172.27.224.251,4843,1.0,
11037,1535073965.913536,2018-08-23T21:26:05.913536,TCP,172.27.224.251,172.27.224.250,53531.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024700164794921875,558.3640241622925,0.0003468036651611328,0.00031818672616851863,18,172.27.224.250_172.27.224.251,4844,1.0,
11038,1535073965.913795,2018-08-23T21:26:05.913795,TCP,172.27.224.251,172.27.224.250,53531.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002589225769042969,558.3642830848694,0.000247502326965332,1.0729985438048663e-05,19,172.27.224.250_172.27.224.251,4845,1.0,
11039,1535073965.914038,2018-08-23T21:26:05.914038,TCP,172.27.224.251,172.27.224.250,53531.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002429485321044922,558.3645260334015,0.00024979114532470704,5.286053545657547e-06,20,172.27.224.250_172.27.224.251,4846,1.0,
11040,1535073965.918557,2018-08-23T21:26:05.918557,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.004518985748291016,558.3690450191498,0.0006762027740478515,0.001350225474127937,21,172.27.224.250_172.27.224.70,5370,1.0,0.013493061065673828
11041,1535073965.921577,2018-08-23T21:26:05.921577,TCP,172.27.224.250,172.27.224.251,502.0,53531.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.003020048141479492,558.3720650672913,0.0009536027908325195,0.0015255982338392856,21,172.27.224.250_172.27.224.251,4847,1.0,
11042,1535073965.931133,2018-08-23T21:26:05.931133,TCP,172.27.224.250,172.27.224.251,502.0,53531.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.009556055068969727,558.3816211223602,0.001884293556213379,0.003087449946575721,21,172.27.224.250_172.27.224.251,4848,1.0,
11043,1535073965.93205,2018-08-23T21:26:05.932050,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0009169578552246094,558.3825380802155,0.0019504070281982423,0.003055618451468251,21,172.27.224.250_172.27.224.70,5371,1.0,0.013493061065673828
11044,1535073965.932358,2018-08-23T21:26:05.932358,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,53531.0,12.0,1.0,0.0,6.0,1.0,6.0,6.0,,,,,66,0,1,0,Write Single Register,0.00030803680419921875,558.3828461170197,0.0019561052322387695,0.0030521485005999146,21,172.27.224.250_172.27.224.251,4849,1.0,
11045,1535073966.134597,2018-08-23T21:26:06.134597,TCP,172.27.224.251,172.27.224.250,53531.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.2022390365600586,558.5850851535797,0.02215559482574463,0.06334558517835442,21,172.27.224.250_172.27.224.251,4850,1.0,
11046,1535073966.146627,2018-08-23T21:26:06.146627,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.012029886245727539,558.5971150398254,0.02333378791809082,0.06300147473608843,22,172.27.224.250_172.27.224.70,5372,1.0,
11047,1535073966.154829,2018-08-23T21:26:06.154829,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.008202075958251953,558.6053171157837,0.024129295349121095,0.06272719865162336,22,None_None,780,,
11048,1535073966.230556,2018-08-23T21:26:06.230556,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.07572698593139648,558.6810441017151,0.031676101684570315,0.06406186001272846,22,172.27.224.250_172.27.224.70,5373,1.0,0.010747909545898438
11049,1535073966.241304,2018-08-23T21:26:06.241304,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.010747909545898438,558.691792011261,0.032726597785949704,0.06357341151343628,22,172.27.224.250_172.27.224.70,5374,1.0,0.010747909545898438
11050,1535073966.458634,2018-08-23T21:26:06.458634,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.2173299789428711,558.9091219902039,0.05400769710540772,0.08506735562571338,22,172.27.224.250_172.27.224.70,5375,1.0,
11051,1535073966.538632,2018-08-23T21:26:06.538632,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.07999801635742188,558.9891200065613,0.061705493927001955,0.08340749401932365,22,172.27.224.250_172.27.224.70,5376,1.0,0.003300189971923828
11052,1535073966.541932,2018-08-23T21:26:06.541932,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.003300189971923828,558.9924201965332,0.061079907417297366,0.08386430342412134,22,172.27.224.250_172.27.224.70,5377,1.0,0.003300189971923828
11053,1535073966.75464,2018-08-23T21:26:06.754640,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.2127079963684082,559.2051281929016,0.08225901126861572,0.09320523647594157,22,172.27.224.250_172.27.224.70,5378,1.0,
11054,1535073966.85062,2018-08-23T21:26:06.850620,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09597992897033691,559.301108121872,0.09182620048522949,0.0886578537165776,22,172.27.224.250_172.27.224.70,5379,1.0,0.010698080062866211
11055,1535073966.861318,2018-08-23T21:26:06.861318,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.010698080062866211,559.3118062019348,0.07267210483551026,0.08263972610895196,22,172.27.224.250_172.27.224.70,5380,1.0,0.010698080062866211
11056,1535073967.082598,2018-08-23T21:26:07.082598,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.22127985954284668,559.5330860614777,0.09359710216522217,0.09158611608356092,8,172.27.224.250_172.27.224.70,5381,1.0,
11057,1535073967.162562,2018-08-23T21:26:07.162562,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.07996392250061035,559.6130499839783,0.100773286819458,0.08684003605506503,7,172.27.224.250_172.27.224.70,5382,1.0,0.009429216384887695
11058,1535073967.171991,2018-08-23T21:26:07.171991,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.009429216384887695,559.6224792003632,0.09414350986480713,0.09137688094984618,7,172.27.224.250_172.27.224.70,5383,1.0,0.009429216384887695
11059,1535073967.350247,2018-08-23T21:26:07.350247,TCP,172.27.224.251,172.27.224.250,53531.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.17825579643249512,559.8007349967957,0.1108942985534668,0.08972908034205179,7,172.27.224.250_172.27.224.251,4851,1.0,
11060,1535073967.3599,2018-08-23T21:26:07.359900,TCP,172.27.224.250,172.27.224.251,502.0,53531.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.009653091430664062,559.8103880882263,0.0901266098022461,0.08632627366909588,7,172.27.224.250_172.27.224.251,4852,1.0,
11061,1535073967.360792,2018-08-23T21:26:07.360792,TCP,172.27.224.250,172.27.224.251,502.0,53531.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.0008919239044189453,559.8112800121307,0.0822160005569458,0.090862835029339,7,172.27.224.250_172.27.224.251,4853,1.0,
11062,1535073967.360797,2018-08-23T21:26:07.360797,TCP,172.27.224.251,172.27.224.250,53531.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,5.0067901611328125e-06,559.8112850189209,0.08188648223876953,0.09118622557938537,8,172.27.224.250_172.27.224.251,4854,1.0,
11063,1535073967.360958,2018-08-23T21:26:07.360958,TCP,172.27.224.250,172.27.224.251,502.0,53531.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.00016117095947265625,559.8114461898804,0.06063179969787598,0.08156898393664941,8,172.27.224.250_172.27.224.251,4855,1.0,
11064,1535073967.3699,2018-08-23T21:26:07.369900,TCP,172.27.224.250,172.27.224.251,502.0,53531.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.008941888809204102,559.8203880786896,0.05192799568176269,0.08202051698963536,8,172.27.224.250_172.27.224.251,4856,1.0,
11065,1535073967.378602,2018-08-23T21:26:07.378602,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.00870203971862793,559.8290901184082,0.05172839164733887,0.08213435184332202,9,172.27.224.250_172.27.224.70,5384,1.0,
11066,1535073967.474578,2018-08-23T21:26:07.474578,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09597587585449219,559.9250659942627,0.039197993278503415,0.05995785235834643,9,172.27.224.250_172.27.224.70,5385,1.0,0.0073699951171875
11067,1535073967.481948,2018-08-23T21:26:07.481948,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0073699951171875,559.9324359893799,0.031938600540161136,0.058858275342977176,9,172.27.224.250_172.27.224.70,5386,1.0,0.0073699951171875
11068,1535073967.706595,2018-08-23T21:26:07.706595,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.22464704513549805,560.1570830345154,0.05346038341522217,0.08378323224530658,9,172.27.224.250_172.27.224.70,5387,1.0,
11069,1535073967.786599,2018-08-23T21:26:07.786599,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.08000397682189941,560.2370870113373,0.043635201454162595,0.07252738585017915,9,172.27.224.250_172.27.224.70,5388,1.0,0.004712104797363281
11070,1535073967.791311,2018-08-23T21:26:07.791311,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.004712104797363281,560.2417991161346,0.04314110279083252,0.07280092917688563,9,172.27.224.250_172.27.224.70,5389,1.0,0.004712104797363281
11071,1535073968.002621,2018-08-23T21:26:08.002621,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21130990982055664,560.4531090259552,0.06418290138244628,0.08804541710748873,9,172.27.224.250_172.27.224.70,5390,1.0,
11072,1535073968.098595,2018-08-23T21:26:08.098595,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09597396850585938,560.5490829944611,0.07377979755401612,0.08546527878225224,9,172.27.224.250_172.27.224.70,5391,1.0,0.0033860206604003906
11073,1535073968.101981,2018-08-23T21:26:08.101981,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0033860206604003906,560.5524690151215,0.07410228252410889,0.08516217638135086,9,172.27.224.250_172.27.224.70,5392,1.0,0.0033860206604003906
11074,1535073968.155094,2018-08-23T21:26:08.155094,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.05311298370361328,560.6055819988251,0.07851939201354981,0.08251123274880844,9,None_None,781,,
11075,1535073968.318574,2018-08-23T21:26:08.318574,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.16348004341125488,560.7690620422363,0.0939971923828125,0.08247636586002736,9,172.27.224.250_172.27.224.70,5393,1.0,
11076,1535073968.410607,2018-08-23T21:26:08.410607,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09203314781188965,560.8610951900482,0.09360291957855224,0.08247527986658755,7,172.27.224.250_172.27.224.70,5394,1.0,0.01069188117980957
11077,1535073968.421299,2018-08-23T21:26:08.421299,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.01069188117980957,560.871787071228,0.09393510818481446,0.08209517893284633,7,172.27.224.250_172.27.224.70,5395,1.0,0.01069188117980957
