packet_number,timestamp,datetime,protocols,src_ip,dst_ip,src_port,dst_port,tcp_len,transaction_id,protocol_id,modbus_length,unit_id,function_code,reference_num,word_count,bit_count,byte_count,exception_code,pkt_len,is_request,is_response,is_exception,function_name,inter_arrival_time,time_from_start,requests_per_second,flow_id,flow_pkt_count,unique_func_codes,round_trip_time,transaction_id_delta,transaction_id_repeats,func_code_entropy,consecutive_same_func_code,flow_request_count,flow_response_count,response_rate,flow_exception_count,exception_rate
4948,1535070034.464861,2018-08-23T20:20:34.464861,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0026009082794189453,251.9850208759308,4,172.27.224.250_172.27.224.70,1616,1.0,0.0026009082794189453,0.0,22993,-0.0,1615,11484,11509,1.0021769418321143,0,0.0
4950,1535070034.774658,2018-08-23T20:20:34.774658,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3097970485687256,252.2948179244995,4,172.27.224.250_172.27.224.70,1617,1.0,0.01087808609008789,0.0,22993,-0.0,1616,11484,11509,1.0021769418321143,0,0.0
4951,1535070034.785536,2018-08-23T20:20:34.785536,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.01087808609008789,252.3056960105896,4,172.27.224.250_172.27.224.70,1618,1.0,0.01087808609008789,0.0,22993,-0.0,1617,11484,11509,1.0021769418321143,0,0.0
4953,1535070035.086276,2018-08-23T20:20:35.086276,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30074000358581543,252.60643601417542,4,172.27.224.250_172.27.224.70,1619,1.0,0.008579015731811523,0.0,22993,-0.0,1618,11484,11509,1.0021769418321143,0,0.0
4954,1535070035.094855,2018-08-23T20:20:35.094855,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.008579015731811523,252.61501502990723,4,172.27.224.250_172.27.224.70,1620,1.0,0.008579015731811523,0.0,22993,-0.0,1619,11484,11509,1.0021769418321143,0,0.0
4962,1535070035.398315,2018-08-23T20:20:35.398315,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30345988273620605,252.91847491264343,4,172.27.224.250_172.27.224.70,1621,1.0,0.007185935974121094,0.0,22993,-0.0,1620,11484,11509,1.0021769418321143,0,0.0
4963,1535070035.405501,2018-08-23T20:20:35.405501,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.007185935974121094,252.92566084861755,4,172.27.224.250_172.27.224.70,1622,1.0,0.007185935974121094,0.0,22993,-0.0,1621,11484,11509,1.0021769418321143,0,0.0
4965,1535070035.710269,2018-08-23T20:20:35.710269,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30476808547973633,253.2304289340973,4,172.27.224.250_172.27.224.70,1623,1.0,0.004539012908935547,0.0,22993,-0.0,1622,11484,11509,1.0021769418321143,0,0.0
4966,1535070035.714808,2018-08-23T20:20:35.714808,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.004539012908935547,253.23496794700623,4,172.27.224.250_172.27.224.70,1624,1.0,0.004539012908935547,0.0,22993,-0.0,1623,11484,11509,1.0021769418321143,0,0.0
4968,1535070036.022286,2018-08-23T20:20:36.022286,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3074779510498047,253.54244589805603,4,172.27.224.250_172.27.224.70,1625,1.0,0.003208160400390625,0.0,22993,-0.0,1624,11484,11509,1.0021769418321143,0,0.0
4969,1535070036.025494,2018-08-23T20:20:36.025494,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.003208160400390625,253.54565405845642,4,172.27.224.250_172.27.224.70,1626,1.0,0.003208160400390625,0.0,22993,-0.0,1625,11484,11509,1.0021769418321143,0,0.0
4972,1535070036.334354,2018-08-23T20:20:36.334354,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30885982513427734,253.8545138835907,4,172.27.224.250_172.27.224.70,1627,1.0,0.01044917106628418,0.0,22993,-0.0,1626,11484,11509,1.0021769418321143,0,0.0
4973,1535070036.344803,2018-08-23T20:20:36.344803,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.01044917106628418,253.86496305465698,4,172.27.224.250_172.27.224.70,1628,1.0,0.01044917106628418,0.0,22993,-0.0,1627,11484,11509,1.0021769418321143,0,0.0
4975,1535070036.646235,2018-08-23T20:20:36.646235,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30143189430236816,254.16639494895935,4,172.27.224.250_172.27.224.70,1629,1.0,0.009233951568603516,0.0,22993,-0.0,1628,11484,11509,1.0021769418321143,0,0.0
4976,1535070036.655469,2018-08-23T20:20:36.655469,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.009233951568603516,254.17562890052795,4,172.27.224.250_172.27.224.70,1630,1.0,0.009233951568603516,0.0,22993,-0.0,1629,11484,11509,1.0021769418321143,0,0.0
4996,1535070036.725347,2018-08-23T20:20:36.725347,Modbus/TCP,172.27.224.250,172.27.224.251,502,52174,12,1,0,6,1,6,6.0,,,,,66,0,1,0,Write Single Register,0.06987810134887695,254.24550700187683,3,172.27.224.250_172.27.224.251,88,1.0,,0.0,1241,-0.0,87,0,1241,1241.0,0,0.0
4999,1535070036.958239,2018-08-23T20:20:36.958239,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.23289203643798828,254.47839903831482,4,172.27.224.250_172.27.224.70,1631,1.0,0.007280826568603516,0.0,22993,-0.0,1630,11484,11509,1.0021769418321143,0,0.0
5000,1535070036.96552,2018-08-23T20:20:36.965520,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.007280826568603516,254.48567986488342,4,172.27.224.250_172.27.224.70,1632,1.0,0.007280826568603516,0.0,22993,-0.0,1631,11484,11509,1.0021769418321143,0,0.0
5002,1535070037.270428,2018-08-23T20:20:37.270428,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30490803718566895,254.7905879020691,4,172.27.224.250_172.27.224.70,1633,1.0,0.004443168640136719,0.0,22993,-0.0,1632,11484,11509,1.0021769418321143,0,0.0
5003,1535070037.274871,2018-08-23T20:20:37.274871,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.004443168640136719,254.79503107070923,4,172.27.224.250_172.27.224.70,1634,1.0,0.004443168640136719,0.0,22993,-0.0,1633,11484,11509,1.0021769418321143,0,0.0
5005,1535070037.582574,2018-08-23T20:20:37.582574,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30770277976989746,255.10273385047913,4,172.27.224.250_172.27.224.70,1635,1.0,0.0030241012573242188,0.0,22993,-0.0,1634,11484,11509,1.0021769418321143,0,0.0
5006,1535070037.585598,2018-08-23T20:20:37.585598,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0030241012573242188,255.10575795173645,4,172.27.224.250_172.27.224.70,1636,1.0,0.0030241012573242188,0.0,22993,-0.0,1635,11484,11509,1.0021769418321143,0,0.0
5008,1535070037.894275,2018-08-23T20:20:37.894275,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30867695808410645,255.41443490982056,4,172.27.224.250_172.27.224.70,1637,1.0,0.010631084442138672,0.0,22993,-0.0,1636,11484,11509,1.0021769418321143,0,0.0
5009,1535070037.904906,2018-08-23T20:20:37.904906,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.010631084442138672,255.4250659942627,4,172.27.224.250_172.27.224.70,1638,1.0,0.010631084442138672,0.0,22993,-0.0,1637,11484,11509,1.0021769418321143,0,0.0
5018,1535070038.206211,2018-08-23T20:20:38.206211,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30130505561828613,255.72637104988098,4,172.27.224.250_172.27.224.70,1639,1.0,0.00929880142211914,0.0,22993,-0.0,1638,11484,11509,1.0021769418321143,0,0.0
5019,1535070038.21551,2018-08-23T20:20:38.215510,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.00929880142211914,255.7356698513031,4,172.27.224.250_172.27.224.70,1640,1.0,0.00929880142211914,0.0,22993,-0.0,1639,11484,11509,1.0021769418321143,0,0.0
5021,1535070038.518275,2018-08-23T20:20:38.518275,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3027651309967041,256.0384349822998,4,172.27.224.250_172.27.224.70,1641,1.0,0.00656890869140625,0.0,22993,-0.0,1640,11484,11509,1.0021769418321143,0,0.0
5022,1535070038.524844,2018-08-23T20:20:38.524844,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.00656890869140625,256.0450038909912,4,172.27.224.250_172.27.224.70,1642,1.0,0.00656890869140625,0.0,22993,-0.0,1641,11484,11509,1.0021769418321143,0,0.0
5024,1535070038.830235,2018-08-23T20:20:38.830235,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3053910732269287,256.35039496421814,4,172.27.224.250_172.27.224.70,1643,1.0,0.005278110504150391,0.0,22993,-0.0,1642,11484,11509,1.0021769418321143,0,0.0
5025,1535070038.835513,2018-08-23T20:20:38.835513,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.005278110504150391,256.3556730747223,4,172.27.224.250_172.27.224.70,1644,1.0,0.005278110504150391,0.0,22993,-0.0,1643,11484,11509,1.0021769418321143,0,0.0
5027,1535070039.142204,2018-08-23T20:20:39.142204,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30669093132019043,256.6623640060425,4,172.27.224.250_172.27.224.70,1645,1.0,0.0026090145111083984,0.0,22993,-0.0,1644,11484,11509,1.0021769418321143,0,0.0
5028,1535070039.144813,2018-08-23T20:20:39.144813,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0026090145111083984,256.6649730205536,4,172.27.224.250_172.27.224.70,1646,1.0,0.0026090145111083984,0.0,22993,-0.0,1645,11484,11509,1.0021769418321143,0,0.0
5030,1535070039.454238,2018-08-23T20:20:39.454238,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30942487716674805,256.97439789772034,4,172.27.224.250_172.27.224.70,1647,1.0,0.01129007339477539,0.0,22993,-0.0,1646,11484,11509,1.0021769418321143,0,0.0
5031,1535070039.465528,2018-08-23T20:20:39.465528,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.01129007339477539,256.9856879711151,4,172.27.224.250_172.27.224.70,1648,1.0,0.01129007339477539,0.0,22993,-0.0,1647,11484,11509,1.0021769418321143,0,0.0
5051,1535070039.625408,2018-08-23T20:20:39.625408,Modbus/TCP,172.27.224.250,172.27.224.251,502,52175,12,1,0,6,1,6,6.0,,,,,66,0,1,0,Write Single Register,0.1598799228668213,257.14556789398193,3,172.27.224.250_172.27.224.251,89,1.0,,0.0,1241,-0.0,88,0,1241,1241.0,0,0.0
5053,1535070039.76615,2018-08-23T20:20:39.766150,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.14074206352233887,257.2863099575043,4,172.27.224.250_172.27.224.70,1649,1.0,0.008765935897827148,0.0,22993,-0.0,1648,11484,11509,1.0021769418321143,0,0.0
5054,1535070039.774916,2018-08-23T20:20:39.774916,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.008765935897827148,257.2950758934021,4,172.27.224.250_172.27.224.70,1650,1.0,0.008765935897827148,0.0,22993,-0.0,1649,11484,11509,1.0021769418321143,0,0.0
5057,1535070040.078575,2018-08-23T20:20:40.078575,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30365896224975586,257.59873485565186,4,172.27.224.250_172.27.224.70,1651,1.0,0.006994009017944336,0.0,22993,-0.0,1650,11484,11509,1.0021769418321143,0,0.0
5058,1535070040.085569,2018-08-23T20:20:40.085569,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.006994009017944336,257.6057288646698,4,172.27.224.250_172.27.224.70,1652,1.0,0.006994009017944336,0.0,22993,-0.0,1651,11484,11509,1.0021769418321143,0,0.0
5061,1535070040.390188,2018-08-23T20:20:40.390188,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30461907386779785,257.9103479385376,4,172.27.224.250_172.27.224.70,1653,1.0,0.004723072052001953,0.0,22993,-0.0,1652,11484,11509,1.0021769418321143,0,0.0
5062,1535070040.394911,2018-08-23T20:20:40.394911,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.004723072052001953,257.9150710105896,4,172.27.224.250_172.27.224.70,1654,1.0,0.004723072052001953,0.0,22993,-0.0,1653,11484,11509,1.0021769418321143,0,0.0
5064,1535070040.702312,2018-08-23T20:20:40.702312,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3074009418487549,258.22247195243835,4,172.27.224.250_172.27.224.70,1655,1.0,0.0032699108123779297,0.0,22993,-0.0,1654,11484,11509,1.0021769418321143,0,0.0
5065,1535070040.705582,2018-08-23T20:20:40.705582,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0032699108123779297,258.22574186325073,4,172.27.224.250_172.27.224.70,1656,1.0,0.0032699108123779297,0.0,22993,-0.0,1655,11484,11509,1.0021769418321143,0,0.0
5067,1535070041.014326,2018-08-23T20:20:41.014326,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3087441921234131,258.53448605537415,4,172.27.224.250_172.27.224.70,1657,1.0,0.010619878768920898,0.0,22993,-0.0,1656,11484,11509,1.0021769418321143,0,0.0
5068,1535070041.024946,2018-08-23T20:20:41.024946,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.010619878768920898,258.54510593414307,4,172.27.224.250_172.27.224.70,1658,1.0,0.010619878768920898,0.0,22993,-0.0,1657,11484,11509,1.0021769418321143,0,0.0
5076,1535070041.326342,2018-08-23T20:20:41.326342,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30139613151550293,258.84650206565857,4,172.27.224.250_172.27.224.70,1659,1.0,0.009244918823242188,0.0,22993,-0.0,1658,11484,11509,1.0021769418321143,0,0.0
5077,1535070041.335587,2018-08-23T20:20:41.335587,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.009244918823242188,258.8557469844818,4,172.27.224.250_172.27.224.70,1660,1.0,0.009244918823242188,0.0,22993,-0.0,1659,11484,11509,1.0021769418321143,0,0.0
5079,1535070041.638124,2018-08-23T20:20:41.638124,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3025369644165039,259.1582839488983,4,172.27.224.250_172.27.224.70,1661,1.0,0.006736040115356445,0.0,22993,-0.0,1660,11484,11509,1.0021769418321143,0,0.0
5080,1535070041.64486,2018-08-23T20:20:41.644860,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.006736040115356445,259.1650199890137,4,172.27.224.250_172.27.224.70,1662,1.0,0.006736040115356445,0.0,22993,-0.0,1661,11484,11509,1.0021769418321143,0,0.0
5083,1535070041.950156,2018-08-23T20:20:41.950156,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3052959442138672,259.47031593322754,4,172.27.224.250_172.27.224.70,1663,1.0,0.005399942398071289,0.0,22993,-0.0,1662,11484,11509,1.0021769418321143,0,0.0
5084,1535070041.955556,2018-08-23T20:20:41.955556,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.005399942398071289,259.4757158756256,4,172.27.224.250_172.27.224.70,1664,1.0,0.005399942398071289,0.0,22993,-0.0,1663,11484,11509,1.0021769418321143,0,0.0
5087,1535070042.26232,2018-08-23T20:20:42.262320,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3067641258239746,259.7824800014496,4,172.27.224.250_172.27.224.70,1665,1.0,0.002569913864135742,0.0,22993,-0.0,1664,11484,11509,1.0021769418321143,0,0.0
5088,1535070042.26489,2018-08-23T20:20:42.264890,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.002569913864135742,259.7850499153137,4,172.27.224.250_172.27.224.70,1666,1.0,0.002569913864135742,0.0,22993,-0.0,1665,11484,11509,1.0021769418321143,0,0.0
5109,1535070042.515435,2018-08-23T20:20:42.515435,Modbus/TCP,172.27.224.250,172.27.224.251,502,52176,12,1,0,6,1,6,6.0,,,,,66,0,1,0,Write Single Register,0.25054502487182617,260.03559494018555,3,172.27.224.250_172.27.224.251,90,1.0,,0.0,1241,-0.0,89,0,1241,1241.0,0,0.0
5110,1535070042.574165,2018-08-23T20:20:42.574165,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.058730125427246094,260.0943250656128,4,172.27.224.250_172.27.224.70,1667,1.0,0.010769844055175781,0.0,22993,-0.0,1666,11484,11509,1.0021769418321143,0,0.0
5111,1535070042.584935,2018-08-23T20:20:42.584935,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.010769844055175781,260.10509490966797,4,172.27.224.250_172.27.224.70,1668,1.0,0.010769844055175781,0.0,22993,-0.0,1667,11484,11509,1.0021769418321143,0,0.0
5114,1535070042.88638,2018-08-23T20:20:42.886380,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30144500732421875,260.4065399169922,4,172.27.224.250_172.27.224.70,1669,1.0,0.009233951568603516,0.0,22993,-0.0,1668,11484,11509,1.0021769418321143,0,0.0
5115,1535070042.895614,2018-08-23T20:20:42.895614,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.009233951568603516,260.4157738685608,4,172.27.224.250_172.27.224.70,1670,1.0,0.009233951568603516,0.0,22993,-0.0,1669,11484,11509,1.0021769418321143,0,0.0
5117,1535070043.198096,2018-08-23T20:20:43.198096,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30248212814331055,260.7182559967041,4,172.27.224.250_172.27.224.70,1671,1.0,0.006916046142578125,0.0,22993,-0.0,1670,11484,11509,1.0021769418321143,0,0.0
5118,1535070043.205012,2018-08-23T20:20:43.205012,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.006916046142578125,260.7251720428467,4,172.27.224.250_172.27.224.70,1672,1.0,0.006916046142578125,0.0,22993,-0.0,1671,11484,11509,1.0021769418321143,0,0.0
5120,1535070043.51009,2018-08-23T20:20:43.510090,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30507802963256836,261.03025007247925,4,172.27.224.250_172.27.224.70,1673,1.0,0.005513906478881836,0.0,22993,-0.0,1672,11484,11509,1.0021769418321143,0,0.0
5121,1535070043.515604,2018-08-23T20:20:43.515604,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.005513906478881836,261.03576397895813,4,172.27.224.250_172.27.224.70,1674,1.0,0.005513906478881836,0.0,22993,-0.0,1673,11484,11509,1.0021769418321143,0,0.0
5123,1535070043.823277,2018-08-23T20:20:43.823277,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30767297744750977,261.34343695640564,4,172.27.224.250_172.27.224.70,1675,1.0,0.011686086654663086,0.0,22993,-0.0,1674,11484,11509,1.0021769418321143,0,0.0
5124,1535070043.834963,2018-08-23T20:20:43.834963,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.011686086654663086,261.3551230430603,4,172.27.224.250_172.27.224.70,1676,1.0,0.011686086654663086,0.0,22993,-0.0,1675,11484,11509,1.0021769418321143,0,0.0
5132,1535070044.134902,2018-08-23T20:20:44.134902,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.2999389171600342,261.65506196022034,4,172.27.224.250_172.27.224.70,1677,1.0,0.010731935501098633,0.0,22993,-0.0,1676,11484,11509,1.0021769418321143,0,0.0
5133,1535070044.145634,2018-08-23T20:20:44.145634,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.010731935501098633,261.66579389572144,4,172.27.224.250_172.27.224.70,1678,1.0,0.010731935501098633,0.0,22993,-0.0,1677,11484,11509,1.0021769418321143,0,0.0
5136,1535070044.446084,2018-08-23T20:20:44.446084,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30045008659362793,261.96624398231506,4,172.27.224.250_172.27.224.70,1679,1.0,0.008849859237670898,0.0,22993,-0.0,1678,11484,11509,1.0021769418321143,0,0.0
5137,1535070044.454934,2018-08-23T20:20:44.454934,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.008849859237670898,261.97509384155273,4,172.27.224.250_172.27.224.70,1680,1.0,0.008849859237670898,0.0,22993,-0.0,1679,11484,11509,1.0021769418321143,0,0.0
5139,1535070044.758052,2018-08-23T20:20:44.758052,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3031182289123535,262.2782120704651,4,172.27.224.250_172.27.224.70,1681,1.0,0.007567882537841797,0.0,22993,-0.0,1680,11484,11509,1.0021769418321143,0,0.0
5140,1535070044.76562,2018-08-23T20:20:44.765620,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.007567882537841797,262.28577995300293,4,172.27.224.250_172.27.224.70,1682,1.0,0.007567882537841797,0.0,22993,-0.0,1681,11484,11509,1.0021769418321143,0,0.0
