packet_number,timestamp,datetime,protocols,src_ip,dst_ip,src_port,dst_port,tcp_len,transaction_id,protocol_id,modbus_length,unit_id,function_code,reference_num,word_count,bit_count,byte_count,exception_code,pkt_len,is_request,is_response,is_exception,function_name,inter_arrival_time,time_from_start,rolling_iat_mean,rolling_iat_std,flow_id,flow_pkt_count,unique_func_codes
8704,1535066596.702611,2018-08-23T19:23:16.702611,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09601688385009766,441.5746250152588,0.09360060691833497,0.07507469069580255,172.27.224.250_172.27.224.70,4247,1.0
8705,1535066596.705593,2018-08-23T19:23:16.705593,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0029821395874023438,441.5776071548462,0.0929368019104004,0.07592428422551047,172.27.224.250_172.27.224.70,4248,1.0
8706,1535066596.918595,2018-08-23T19:23:16.918595,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21300196647644043,441.79060912132263,0.09359869956970215,0.07704378084926844,172.27.224.250_172.27.224.70,4249,1.0
8707,1535066596.972737,2018-08-23T19:23:16.972737,ARP,,,,,,,,,,,,,,,,60,0,0,0,Unknown,0.054141998291015625,441.84475111961365,0.08941380977630616,0.0780296760876415,None_None,613,
8708,1535066596.974171,2018-08-23T19:23:16.974171,ARP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.0014338493347167969,441.84618496894836,0.08885428905487061,0.07870321777531258,None_None,614,
8709,1535066596.974178,2018-08-23T19:23:16.974178,TCP,172.27.224.251,172.27.224.250,50987.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,7.152557373046875e-06,441.84619212150574,0.07536251544952392,0.08144446121531312,172.27.224.250_172.27.224.251,3808,1.0
8710,1535066596.984442,2018-08-23T19:23:16.984442,TCP,172.27.224.250,172.27.224.251,502.0,50987.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.010263919830322266,441.85645604133606,0.0689845085144043,0.08401593848742327,172.27.224.250_172.27.224.251,3809,1.0
8711,1535066596.984448,2018-08-23T19:23:16.984448,TCP,172.27.224.251,172.27.224.250,50987.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,5.9604644775390625e-06,441.85646200180054,0.059383487701416014,0.0860449719088712,172.27.224.250_172.27.224.251,3810,1.0
8712,1535066596.985474,2018-08-23T19:23:16.985474,TCP,172.27.224.251,172.27.224.250,50987.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.001026153564453125,441.857488155365,0.05891861915588379,0.08637928840867719,172.27.224.250_172.27.224.251,3811,1.0
8713,1535066596.985704,2018-08-23T19:23:16.985704,TCP,172.27.224.251,172.27.224.250,50987.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00022983551025390625,441.85771799087524,0.037910985946655276,0.06933446326361754,172.27.224.250_172.27.224.251,3812,1.0
8714,1535066596.98595,2018-08-23T19:23:16.985950,TCP,172.27.224.251,172.27.224.250,50987.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002460479736328125,441.8579640388489,0.02833390235900879,0.0669913402740186,172.27.224.250_172.27.224.251,3813,1.0
8715,1535066596.986204,2018-08-23T19:23:16.986204,TCP,172.27.224.251,172.27.224.250,50987.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00025391578674316406,441.8582179546356,0.02806107997894287,0.06711150463978609,172.27.224.250_172.27.224.251,3814,1.0
8716,1535066596.986452,2018-08-23T19:23:16.986452,TCP,172.27.224.251,172.27.224.250,50987.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024819374084472656,441.85846614837646,0.006785702705383301,0.01692990403672538,172.27.224.250_172.27.224.251,3815,1.0
8717,1535066596.986697,2018-08-23T19:23:16.986697,TCP,172.27.224.251,172.27.224.250,50987.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002448558807373047,441.8587110042572,0.0013959884643554687,0.0031494021624028277,172.27.224.250_172.27.224.251,3816,1.0
8718,1535066596.986948,2018-08-23T19:23:16.986948,TCP,172.27.224.251,172.27.224.250,50987.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002510547637939453,441.858962059021,0.0012777090072631837,0.0031699657421633966,172.27.224.250_172.27.224.251,3817,1.0
8719,1535066596.987202,2018-08-23T19:23:16.987202,TCP,172.27.224.251,172.27.224.250,50987.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00025391578674316406,441.85921597480774,0.0013023853302001954,0.0031599207956897702,172.27.224.250_172.27.224.251,3818,1.0
8720,1535066596.987448,2018-08-23T19:23:16.987448,TCP,172.27.224.251,172.27.224.250,50987.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002460479736328125,441.8594620227814,0.00030059814453125,0.0002660132151264607,172.27.224.250_172.27.224.251,3819,1.0
8721,1535066596.987697,2018-08-23T19:23:16.987697,TCP,172.27.224.251,172.27.224.250,50987.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024890899658203125,441.85971093177795,0.00032489299774169923,0.00024649211891394993,172.27.224.250_172.27.224.251,3820,1.0
8722,1535066596.987948,2018-08-23T19:23:16.987948,TCP,172.27.224.251,172.27.224.250,50987.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002510547637939453,441.85996198654175,0.00024738311767578123,6.93757458799994e-06,172.27.224.250_172.27.224.251,3821,1.0
8723,1535066596.988202,2018-08-23T19:23:16.988202,TCP,172.27.224.251,172.27.224.250,50987.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002541542053222656,441.86021614074707,0.0002498149871826172,3.5270176126863197e-06,172.27.224.250_172.27.224.251,3822,1.0
8724,1535066596.996783,2018-08-23T19:23:16.996783,TCP,172.27.224.250,172.27.224.251,502.0,50987.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.008580923080444336,441.8687970638275,0.0010833024978637695,0.0026343973699517616,172.27.224.250_172.27.224.251,3823,1.0
8725,1535066597.005221,2018-08-23T19:23:17.005221,TCP,172.27.224.250,172.27.224.251,502.0,50987.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.008437871932983398,441.8772349357605,0.001901698112487793,0.00348272787344645,172.27.224.250_172.27.224.251,3824,1.0
8726,1535066597.00604,2018-08-23T19:23:17.006040,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,50987.0,12.0,1.0,0.0,6.0,1.0,6.0,6.0,,,,,66,0,1,0,Write Single Register,0.0008192062377929688,441.8780541419983,0.001958799362182617,0.003457192942722584,172.27.224.250_172.27.224.251,3825,1.0
8727,1535066597.014579,2018-08-23T19:23:17.014579,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.008538961410522461,441.8865931034088,0.002788209915161133,0.003958834832228543,172.27.224.250_172.27.224.70,4250,1.0
8728,1535066597.026303,2018-08-23T19:23:17.026303,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.011723995208740234,441.89831709861755,0.003935503959655762,0.004729336638534854,172.27.224.250_172.27.224.70,4251,1.0
8729,1535066597.208321,2018-08-23T19:23:17.208321,TCP,172.27.224.251,172.27.224.250,50987.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.18201804161071777,442.08033514022827,0.022111916542053224,0.05636913655782923,172.27.224.250_172.27.224.251,3826,1.0
8730,1535066597.246591,2018-08-23T19:23:17.246591,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.038269996643066406,442.11860513687134,0.025914311408996582,0.05601160721328167,172.27.224.250_172.27.224.70,4252,1.0
8731,1535066597.326628,2018-08-23T19:23:17.326628,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.08003687858581543,442.19864201545715,0.03389310836791992,0.05760944046019938,172.27.224.250_172.27.224.70,4253,1.0
8732,1535066597.335612,2018-08-23T19:23:17.335612,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.008984088897705078,442.20762610435486,0.034766411781311034,0.05710679426690309,172.27.224.250_172.27.224.70,4254,1.0
8733,1535066597.542646,2018-08-23T19:23:17.542646,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.20703387260437012,442.41465997695923,0.05544438362121582,0.07714335177252461,172.27.224.250_172.27.224.70,4255,1.0
8734,1535066597.638627,2018-08-23T19:23:17.638627,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09598112106323242,442.51064109802246,0.06418440341949463,0.07618911718155226,172.27.224.250_172.27.224.70,4256,1.0
8735,1535066597.64632,2018-08-23T19:23:17.646320,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.007693052291870117,442.51833415031433,0.0641099214553833,0.07625000961453995,172.27.224.250_172.27.224.70,4257,1.0
8736,1535066597.85866,2018-08-23T19:23:17.858660,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.2123398780822754,442.7306740283966,0.08526198863983155,0.08551730276061671,172.27.224.250_172.27.224.70,4258,1.0
8737,1535066597.954585,2018-08-23T19:23:17.954585,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09592509269714355,442.82659912109375,0.09400060176849365,0.081160011314989,172.27.224.250_172.27.224.70,4259,1.0
8738,1535066597.965626,2018-08-23T19:23:17.965626,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.011040925979614258,442.83764004707336,0.09393229484558105,0.08123720281544015,172.27.224.250_172.27.224.70,4260,1.0
8739,1535066598.186581,2018-08-23T19:23:18.186581,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.22095489501953125,443.0585949420929,0.09782598018646241,0.08667909039666184,172.27.224.250_172.27.224.70,4261,1.0
8740,1535066598.220511,2018-08-23T19:23:18.220511,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.033930063247680664,443.0925250053406,0.09739198684692382,0.08702060543430241,None_None,615,
8741,1535066598.266579,2018-08-23T19:23:18.266579,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.04606795310974121,443.1385929584503,0.0939950942993164,0.08842500890451604,172.27.224.250_172.27.224.70,4262,1.0
8742,1535066598.276295,2018-08-23T19:23:18.276295,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.009716033935546875,443.14830899238586,0.09406828880310059,0.08834709024946684,172.27.224.250_172.27.224.70,4263,1.0
8743,1535066598.424411,2018-08-23T19:23:18.424411,TCP,172.27.224.251,172.27.224.250,50987.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.1481161117553711,443.29642510414124,0.08817651271820068,0.08169026120923631,172.27.224.250_172.27.224.251,3827,1.0
8744,1535066598.434318,2018-08-23T19:23:18.434318,TCP,172.27.224.250,172.27.224.251,502.0,50987.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.009907007217407227,443.30633211135864,0.07956910133361816,0.08523432880424046,172.27.224.250_172.27.224.251,3828,1.0
8745,1535066598.435149,2018-08-23T19:23:18.435149,TCP,172.27.224.250,172.27.224.251,502.0,50987.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.0008308887481689453,443.3071630001068,0.07888288497924804,0.08590230111187293,172.27.224.250_172.27.224.251,3829,1.0
8746,1535066598.43516,2018-08-23T19:23:18.435160,TCP,172.27.224.251,172.27.224.250,50987.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,1.0967254638671875e-05,443.30717396736145,0.057649993896484376,0.07476964757541443,172.27.224.250_172.27.224.251,3830,1.0
8747,1535066598.435316,2018-08-23T19:23:18.435316,TCP,172.27.224.250,172.27.224.251,502.0,50987.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.00015616416931152344,443.30733013153076,0.048073101043701175,0.07545262699817032,172.27.224.250_172.27.224.251,3831,1.0
8748,1535066598.444307,2018-08-23T19:23:18.444307,TCP,172.27.224.250,172.27.224.251,502.0,50987.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.008991003036499023,443.31632113456726,0.04786810874938965,0.07556711399998847,172.27.224.250_172.27.224.251,3832,1.0
8749,1535066598.498598,2018-08-23T19:23:18.498598,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.0542910099029541,443.3706121444702,0.031201720237731934,0.045580248502897505,172.27.224.250_172.27.224.70,4264,1.0
8750,1535066598.578605,2018-08-23T19:23:18.578605,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.08000683784484863,443.45061898231506,0.03580939769744873,0.04814355871950948,172.27.224.250_172.27.224.70,4265,1.0
8751,1535066598.586251,2018-08-23T19:23:18.586251,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.007646083831787109,443.45826506614685,0.03196721076965332,0.04876306719511444,172.27.224.250_172.27.224.70,4266,1.0
8752,1535066598.794631,2018-08-23T19:23:18.794631,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.20837998390197754,443.6666450500488,0.051833605766296385,0.07309061776892273,172.27.224.250_172.27.224.70,4267,1.0
8753,1535066598.890615,2018-08-23T19:23:18.890615,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09598398208618164,443.762629032135,0.04662039279937744,0.06707152444952715,172.27.224.250_172.27.224.70,4268,1.0
8754,1535066598.89565,2018-08-23T19:23:18.895650,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.005034923553466797,443.7676639556885,0.0461331844329834,0.06738480654621798,172.27.224.250_172.27.224.70,4269,1.0
8755,1535066599.106597,2018-08-23T19:23:19.106597,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21094703674316406,443.97861099243164,0.06714479923248291,0.0827061987020072,172.27.224.250_172.27.224.70,4270,1.0
8756,1535066599.202644,2018-08-23T19:23:19.202644,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09604716300964355,444.0746581554413,0.0767484188079834,0.07956055546981637,172.27.224.250_172.27.224.70,4271,1.0
8757,1535066599.206311,2018-08-23T19:23:19.206311,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0036668777465820312,444.07832503318787,0.07709949016571045,0.07919192126465337,172.27.224.250_172.27.224.70,4272,1.0
8758,1535066599.4186,2018-08-23T19:23:19.418600,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21228909492492676,444.2906141281128,0.09742929935455322,0.08560029552237344,172.27.224.250_172.27.224.70,4273,1.0
8759,1535066599.51461,2018-08-23T19:23:19.514610,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09600996971130371,444.3866240978241,0.10160119533538818,0.08427056337294125,172.27.224.250_172.27.224.70,4274,1.0
8760,1535066599.52562,2018-08-23T19:23:19.525620,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.011009931564331055,444.3976340293884,0.09470150470733643,0.08893078091621844,172.27.224.250_172.27.224.70,4275,1.0
8761,1535066599.746635,2018-08-23T19:23:19.746635,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.22101497650146484,444.6186490058899,0.1160383939743042,0.09128829337523967,172.27.224.250_172.27.224.70,4276,1.0
8762,1535066599.82662,2018-08-23T19:23:19.826620,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.07998514175415039,444.69863414764404,0.10319890975952148,0.08571679258694324,172.27.224.250_172.27.224.70,4277,1.0
8763,1535066599.836315,2018-08-23T19:23:19.836315,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.009694814682006836,444.70832896232605,0.094569993019104,0.09072099803263746,172.27.224.250_172.27.224.70,4278,1.0
8764,1535066599.87223,2018-08-23T19:23:19.872230,ARP,,,,,,,,,,,,,,,,60,0,0,0,Unknown,0.03591513633728027,444.74424409866333,0.09765801429748536,0.08781369176357391,None_None,616,
8765,1535066599.874169,2018-08-23T19:23:19.874169,ARP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.0019390583038330078,444.74618315696716,0.07675721645355224,0.08257016045294081,None_None,617,
8766,1535066599.874176,2018-08-23T19:23:19.874176,TCP,172.27.224.251,172.27.224.250,50988.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,6.9141387939453125e-06,444.74619007110596,0.06715319156646729,0.08560673422496363,172.27.224.250_172.27.224.251,3833,1.0
8767,1535066599.884434,2018-08-23T19:23:19.884434,TCP,172.27.224.250,172.27.224.251,502.0,50988.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.010257959365844727,444.7564480304718,0.06781229972839356,0.08508742410734364,172.27.224.250_172.27.224.251,3834,1.0
8768,1535066599.884441,2018-08-23T19:23:19.884441,TCP,172.27.224.251,172.27.224.250,50988.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,6.9141387939453125e-06,444.7564549446106,0.04658408164978027,0.07021908668016477,172.27.224.250_172.27.224.251,3835,1.0
8769,1535066599.884962,2018-08-23T19:23:19.884962,TCP,172.27.224.251,172.27.224.250,50988.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0005211830139160156,444.7569761276245,0.0370352029800415,0.06923674569454692,172.27.224.250_172.27.224.251,3836,1.0
8770,1535066599.8852,2018-08-23T19:23:19.885200,TCP,172.27.224.251,172.27.224.250,50988.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00023794174194335938,444.75721406936646,0.03595800399780273,0.0697683967736048,172.27.224.250_172.27.224.251,3837,1.0
8771,1535066599.885446,2018-08-23T19:23:19.885446,TCP,172.27.224.251,172.27.224.250,50988.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002460479736328125,444.7574601173401,0.013881111145019531,0.025742380632703492,172.27.224.250_172.27.224.251,3838,1.0
8772,1535066599.885694,2018-08-23T19:23:19.885694,TCP,172.27.224.251,172.27.224.250,50988.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.000247955322265625,444.75770807266235,0.005907392501831055,0.011276079059762894,172.27.224.250_172.27.224.251,3839,1.0
8773,1535066599.885942,2018-08-23T19:23:19.885942,TCP,172.27.224.251,172.27.224.250,50988.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.000247955322265625,444.7579560279846,0.004962706565856933,0.01131915769294843,172.27.224.250_172.27.224.251,3840,1.0
8774,1535066599.886195,2018-08-23T19:23:19.886195,TCP,172.27.224.251,172.27.224.250,50988.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002529621124267578,444.75820899009705,0.001396489143371582,0.0031633262191326466,172.27.224.250_172.27.224.251,3841,1.0
8775,1535066599.886463,2018-08-23T19:23:19.886463,TCP,172.27.224.251,172.27.224.250,50988.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00026798248291015625,444.75847697257996,0.0012293815612792968,0.0031755942832582835,172.27.224.250_172.27.224.251,3842,1.0
8776,1535066599.886689,2018-08-23T19:23:19.886689,TCP,172.27.224.251,172.27.224.250,50988.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00022602081298828125,444.75870299339294,0.0012512922286987305,0.0031669665978217767,172.27.224.250_172.27.224.251,3843,1.0
8777,1535066599.886936,2018-08-23T19:23:19.886936,TCP,172.27.224.251,172.27.224.250,50988.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024700164794921875,444.7589499950409,0.0002501964569091797,0.00012189070412268452,172.27.224.250_172.27.224.251,3844,1.0
8778,1535066599.88719,2018-08-23T19:23:19.887190,TCP,172.27.224.251,172.27.224.250,50988.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002541542053222656,444.7592041492462,0.0002749204635620117,8.719881891327626e-05,172.27.224.250_172.27.224.251,3845,1.0
8779,1535066599.887446,2018-08-23T19:23:19.887446,TCP,172.27.224.251,172.27.224.250,50988.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00025582313537597656,444.7594599723816,0.0002483844757080078,1.1108474753395387e-05,172.27.224.250_172.27.224.251,3846,1.0
8780,1535066599.887689,2018-08-23T19:23:19.887689,TCP,172.27.224.251,172.27.224.250,50988.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024318695068359375,444.7597031593323,0.00024890899658203125,1.067601808075291e-05,172.27.224.250_172.27.224.251,3847,1.0
8781,1535066599.895983,2018-08-23T19:23:19.895983,TCP,172.27.224.250,172.27.224.251,502.0,50988.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.008293867111206055,444.7679970264435,0.0010536909103393555,0.0025439608092226464,172.27.224.250_172.27.224.251,3848,1.0
8782,1535066599.905592,2018-08-23T19:23:19.905592,TCP,172.27.224.250,172.27.224.251,502.0,50988.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.009608983993530273,444.777606010437,0.00198979377746582,0.003682187959363326,172.27.224.250_172.27.224.251,3849,1.0
8783,1535066599.906449,2018-08-23T19:23:19.906449,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,50988.0,12.0,1.0,0.0,6.0,1.0,6.0,6.0,,,,,66,0,1,0,Write Single Register,0.0008571147918701172,444.7784631252289,0.0020507097244262694,0.003655109459786349,172.27.224.250_172.27.224.251,3850,1.0
8784,1535066600.042623,2018-08-23T19:23:20.042623,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.13617396354675293,444.91463708877563,0.015642809867858886,0.04250307424539742,172.27.224.250_172.27.224.70,4279,1.0
8785,1535066600.058424,2018-08-23T19:23:20.058424,ARP,,,,,,,,,,,,,,,,60,0,0,0,Unknown,0.015800952911376953,444.930438041687,0.017196106910705566,0.042161217378929285,None_None,618,
8786,1535066600.10871,2018-08-23T19:23:20.108710,TCP,172.27.224.251,172.27.224.250,50988.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.050286054611206055,444.9807240962982,0.022202110290527342,0.0428880640947131,172.27.224.250_172.27.224.251,3851,1.0
8787,1535066600.13858,2018-08-23T19:23:20.138580,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.029870033264160156,445.0105941295624,0.025164413452148437,0.042220969280860915,172.27.224.250_172.27.224.70,4280,1.0
