packet_number,timestamp,datetime,protocols,src_ip,dst_ip,src_port,dst_port,tcp_len,transaction_id,protocol_id,modbus_length,unit_id,function_code,reference_num,word_count,bit_count,byte_count,exception_code,pkt_len,is_request,is_response,is_exception,function_name,inter_arrival_time,time_from_start,rolling_iat_mean,rolling_iat_std,flow_id,flow_pkt_count,unique_func_codes
8709,1535066597,2018-08-23T19:23:16.974178,TCP,172.27.224.251,172.27.224.250,50987,502,0,,,,,,,,,,,60,1,0,0,Unknown,7.15E-06,441.8461921,0.075362515,0.081444461,172.27.224.250_172.27.224.251,3808,1
8710,1535066597,2018-08-23T19:23:16.984442,TCP,172.27.224.250,172.27.224.251,502,50987,0,,,,,,,,,,,60,0,1,0,Unknown,0.01026392,441.856456,0.068984509,0.084015938,172.27.224.250_172.27.224.251,3809,1
8711,1535066597,2018-08-23T19:23:16.984448,TCP,172.27.224.251,172.27.224.250,50987,502,0,,,,,,,,,,,60,1,0,0,Unknown,5.96E-06,441.856462,0.059383488,0.086044972,172.27.224.250_172.27.224.251,3810,1
8712,1535066597,2018-08-23T19:23:16.985474,TCP,172.27.224.251,172.27.224.250,50987,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.001026154,441.8574882,0.058918619,0.086379288,172.27.224.250_172.27.224.251,3811,1
8713,1535066597,2018-08-23T19:23:16.985704,TCP,172.27.224.251,172.27.224.250,50987,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000229836,441.857718,0.037910986,0.069334463,172.27.224.250_172.27.224.251,3812,1
8714,1535066597,2018-08-23T19:23:16.985950,TCP,172.27.224.251,172.27.224.250,50987,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000246048,441.857964,0.028333902,0.06699134,172.27.224.250_172.27.224.251,3813,1
8715,1535066597,2018-08-23T19:23:16.986204,TCP,172.27.224.251,172.27.224.250,50987,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000253916,441.858218,0.02806108,0.067111505,172.27.224.250_172.27.224.251,3814,1
8716,1535066597,2018-08-23T19:23:16.986452,TCP,172.27.224.251,172.27.224.250,50987,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000248194,441.8584661,0.006785703,0.016929904,172.27.224.250_172.27.224.251,3815,1
8717,1535066597,2018-08-23T19:23:16.986697,TCP,172.27.224.251,172.27.224.250,50987,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000244856,441.858711,0.001395988,0.003149402,172.27.224.250_172.27.224.251,3816,1
8718,1535066597,2018-08-23T19:23:16.986948,TCP,172.27.224.251,172.27.224.250,50987,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000251055,441.8589621,0.001277709,0.003169966,172.27.224.250_172.27.224.251,3817,1
8719,1535066597,2018-08-23T19:23:16.987202,TCP,172.27.224.251,172.27.224.250,50987,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000253916,441.859216,0.001302385,0.003159921,172.27.224.250_172.27.224.251,3818,1
8720,1535066597,2018-08-23T19:23:16.987448,TCP,172.27.224.251,172.27.224.250,50987,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000246048,441.859462,0.000300598,0.000266013,172.27.224.250_172.27.224.251,3819,1
8721,1535066597,2018-08-23T19:23:16.987697,TCP,172.27.224.251,172.27.224.250,50987,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000248909,441.8597109,0.000324893,0.000246492,172.27.224.250_172.27.224.251,3820,1
8722,1535066597,2018-08-23T19:23:16.987948,TCP,172.27.224.251,172.27.224.250,50987,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000251055,441.859962,0.000247383,6.94E-06,172.27.224.250_172.27.224.251,3821,1
8723,1535066597,2018-08-23T19:23:16.988202,TCP,172.27.224.251,172.27.224.250,50987,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000254154,441.8602161,0.000249815,3.53E-06,172.27.224.250_172.27.224.251,3822,1
8724,1535066597,2018-08-23T19:23:16.996783,TCP,172.27.224.250,172.27.224.251,502,50987,0,,,,,,,,,,,60,0,1,0,Unknown,0.008580923,441.8687971,0.001083302,0.002634397,172.27.224.250_172.27.224.251,3823,1
8725,1535066597,2018-08-23T19:23:17.005221,TCP,172.27.224.250,172.27.224.251,502,50987,0,,,,,,,,,,,60,0,1,0,Unknown,0.008437872,441.8772349,0.001901698,0.003482728,172.27.224.250_172.27.224.251,3824,1
8726,1535066597,2018-08-23T19:23:17.006040,Modbus/TCP,172.27.224.250,172.27.224.251,502,50987,12,1,0,6,1,6,6,,,,,66,0,1,0,Write Single Register,0.000819206,441.8780541,0.001958799,0.003457193,172.27.224.250_172.27.224.251,3825,1
8727,1535066597,2018-08-23T19:23:17.014579,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.008538961,441.8865931,0.00278821,0.003958835,172.27.224.250_172.27.224.70,4250,1
8728,1535066597,2018-08-23T19:23:17.026303,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.011723995,441.8983171,0.003935504,0.004729337,172.27.224.250_172.27.224.70,4251,1
8729,1535066597,2018-08-23T19:23:17.208321,TCP,172.27.224.251,172.27.224.250,50987,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.182018042,442.0803351,0.022111917,0.056369137,172.27.224.250_172.27.224.251,3826,1
8730,1535066597,2018-08-23T19:23:17.246591,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.038269997,442.1186051,0.025914311,0.056011607,172.27.224.250_172.27.224.70,4252,1
8731,1535066597,2018-08-23T19:23:17.326628,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.080036879,442.198642,0.033893108,0.05760944,172.27.224.250_172.27.224.70,4253,1
8732,1535066597,2018-08-23T19:23:17.335612,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.008984089,442.2076261,0.034766412,0.057106794,172.27.224.250_172.27.224.70,4254,1
8733,1535066598,2018-08-23T19:23:17.542646,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.207033873,442.41466,0.055444384,0.077143352,172.27.224.250_172.27.224.70,4255,1
8734,1535066598,2018-08-23T19:23:17.638627,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.095981121,442.5106411,0.064184403,0.076189117,172.27.224.250_172.27.224.70,4256,1
8735,1535066598,2018-08-23T19:23:17.646320,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.007693052,442.5183342,0.064109921,0.07625001,172.27.224.250_172.27.224.70,4257,1
8736,1535066598,2018-08-23T19:23:17.858660,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.212339878,442.730674,0.085261989,0.085517303,172.27.224.250_172.27.224.70,4258,1
8737,1535066598,2018-08-23T19:23:17.954585,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.095925093,442.8265991,0.094000602,0.081160011,172.27.224.250_172.27.224.70,4259,1
8738,1535066598,2018-08-23T19:23:17.965626,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.011040926,442.83764,0.093932295,0.081237203,172.27.224.250_172.27.224.70,4260,1
8739,1535066598,2018-08-23T19:23:18.186581,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.220954895,443.0585949,0.09782598,0.08667909,172.27.224.250_172.27.224.70,4261,1
8740,1535066598,2018-08-23T19:23:18.220511,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.033930063,443.092525,0.097391987,0.087020605,None_None,615,
8741,1535066598,2018-08-23T19:23:18.266579,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.046067953,443.138593,0.093995094,0.088425009,172.27.224.250_172.27.224.70,4262,1
8742,1535066598,2018-08-23T19:23:18.276295,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.009716034,443.148309,0.094068289,0.08834709,172.27.224.250_172.27.224.70,4263,1
8743,1535066598,2018-08-23T19:23:18.424411,TCP,172.27.224.251,172.27.224.250,50987,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.148116112,443.2964251,0.088176513,0.081690261,172.27.224.250_172.27.224.251,3827,1
8744,1535066598,2018-08-23T19:23:18.434318,TCP,172.27.224.250,172.27.224.251,502,50987,0,,,,,,,,,,,60,0,1,0,Unknown,0.009907007,443.3063321,0.079569101,0.085234329,172.27.224.250_172.27.224.251,3828,1
8745,1535066598,2018-08-23T19:23:18.435149,TCP,172.27.224.250,172.27.224.251,502,50987,0,,,,,,,,,,,60,0,1,0,Unknown,0.000830889,443.307163,0.078882885,0.085902301,172.27.224.250_172.27.224.251,3829,1
8746,1535066598,2018-08-23T19:23:18.435160,TCP,172.27.224.251,172.27.224.250,50987,502,0,,,,,,,,,,,60,1,0,0,Unknown,1.10E-05,443.307174,0.057649994,0.074769648,172.27.224.250_172.27.224.251,3830,1
8747,1535066598,2018-08-23T19:23:18.435316,TCP,172.27.224.250,172.27.224.251,502,50987,0,,,,,,,,,,,60,0,1,0,Unknown,0.000156164,443.3073301,0.048073101,0.075452627,172.27.224.250_172.27.224.251,3831,1
8748,1535066598,2018-08-23T19:23:18.444307,TCP,172.27.224.250,172.27.224.251,502,50987,0,,,,,,,,,,,60,0,1,0,Unknown,0.008991003,443.3163211,0.047868109,0.075567114,172.27.224.250_172.27.224.251,3832,1
8749,1535066598,2018-08-23T19:23:18.498598,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.05429101,443.3706121,0.03120172,0.045580249,172.27.224.250_172.27.224.70,4264,1
8750,1535066599,2018-08-23T19:23:18.578605,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.080006838,443.450619,0.035809398,0.048143559,172.27.224.250_172.27.224.70,4265,1
8751,1535066599,2018-08-23T19:23:18.586251,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.007646084,443.4582651,0.031967211,0.048763067,172.27.224.250_172.27.224.70,4266,1
8752,1535066599,2018-08-23T19:23:18.794631,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.208379984,443.6666451,0.051833606,0.073090618,172.27.224.250_172.27.224.70,4267,1
8753,1535066599,2018-08-23T19:23:18.890615,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.095983982,443.762629,0.046620393,0.067071524,172.27.224.250_172.27.224.70,4268,1
8754,1535066599,2018-08-23T19:23:18.895650,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.005034924,443.767664,0.046133184,0.067384807,172.27.224.250_172.27.224.70,4269,1
8755,1535066599,2018-08-23T19:23:19.106597,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.210947037,443.978611,0.067144799,0.082706199,172.27.224.250_172.27.224.70,4270,1
8756,1535066599,2018-08-23T19:23:19.202644,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.096047163,444.0746582,0.076748419,0.079560555,172.27.224.250_172.27.224.70,4271,1
8757,1535066599,2018-08-23T19:23:19.206311,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.003666878,444.078325,0.07709949,0.079191921,172.27.224.250_172.27.224.70,4272,1
8758,1535066599,2018-08-23T19:23:19.418600,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.212289095,444.2906141,0.097429299,0.085600296,172.27.224.250_172.27.224.70,4273,1
8759,1535066600,2018-08-23T19:23:19.514610,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.09600997,444.3866241,0.101601195,0.084270563,172.27.224.250_172.27.224.70,4274,1
8760,1535066600,2018-08-23T19:23:19.525620,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.011009932,444.397634,0.094701505,0.088930781,172.27.224.250_172.27.224.70,4275,1
8761,1535066600,2018-08-23T19:23:19.746635,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.221014977,444.618649,0.116038394,0.091288293,172.27.224.250_172.27.224.70,4276,1
8762,1535066600,2018-08-23T19:23:19.826620,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.079985142,444.6986341,0.10319891,0.085716793,172.27.224.250_172.27.224.70,4277,1
8763,1535066600,2018-08-23T19:23:19.836315,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.009694815,444.708329,0.094569993,0.090720998,172.27.224.250_172.27.224.70,4278,1
8764,1535066600,2018-08-23T19:23:19.872230,ARP,,,,,,,,,,,,,,,,60,0,0,0,Unknown,0.035915136,444.7442441,0.097658014,0.087813692,None_None,616,
8765,1535066600,2018-08-23T19:23:19.874169,ARP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.001939058,444.7461832,0.076757216,0.08257016,None_None,617,
8766,1535066600,2018-08-23T19:23:19.874176,TCP,172.27.224.251,172.27.224.250,50988,502,0,,,,,,,,,,,60,1,0,0,Unknown,6.91E-06,444.7461901,0.067153192,0.085606734,172.27.224.250_172.27.224.251,3833,1
8767,1535066600,2018-08-23T19:23:19.884434,TCP,172.27.224.250,172.27.224.251,502,50988,0,,,,,,,,,,,60,0,1,0,Unknown,0.010257959,444.756448,0.0678123,0.085087424,172.27.224.250_172.27.224.251,3834,1
8768,1535066600,2018-08-23T19:23:19.884441,TCP,172.27.224.251,172.27.224.250,50988,502,0,,,,,,,,,,,60,1,0,0,Unknown,6.91E-06,444.7564549,0.046584082,0.070219087,172.27.224.250_172.27.224.251,3835,1
8769,1535066600,2018-08-23T19:23:19.884962,TCP,172.27.224.251,172.27.224.250,50988,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000521183,444.7569761,0.037035203,0.069236746,172.27.224.250_172.27.224.251,3836,1
8770,1535066600,2018-08-23T19:23:19.885200,TCP,172.27.224.251,172.27.224.250,50988,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000237942,444.7572141,0.035958004,0.069768397,172.27.224.250_172.27.224.251,3837,1
8771,1535066600,2018-08-23T19:23:19.885446,TCP,172.27.224.251,172.27.224.250,50988,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000246048,444.7574601,0.013881111,0.025742381,172.27.224.250_172.27.224.251,3838,1
8772,1535066600,2018-08-23T19:23:19.885694,TCP,172.27.224.251,172.27.224.250,50988,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000247955,444.7577081,0.005907393,0.011276079,172.27.224.250_172.27.224.251,3839,1
8773,1535066600,2018-08-23T19:23:19.885942,TCP,172.27.224.251,172.27.224.250,50988,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000247955,444.757956,0.004962707,0.011319158,172.27.224.250_172.27.224.251,3840,1
8774,1535066600,2018-08-23T19:23:19.886195,TCP,172.27.224.251,172.27.224.250,50988,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000252962,444.758209,0.001396489,0.003163326,172.27.224.250_172.27.224.251,3841,1
8775,1535066600,2018-08-23T19:23:19.886463,TCP,172.27.224.251,172.27.224.250,50988,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000267982,444.758477,0.001229382,0.003175594,172.27.224.250_172.27.224.251,3842,1
8776,1535066600,2018-08-23T19:23:19.886689,TCP,172.27.224.251,172.27.224.250,50988,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000226021,444.758703,0.001251292,0.003166967,172.27.224.250_172.27.224.251,3843,1
8777,1535066600,2018-08-23T19:23:19.886936,TCP,172.27.224.251,172.27.224.250,50988,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000247002,444.75895,0.000250196,0.000121891,172.27.224.250_172.27.224.251,3844,1
8778,1535066600,2018-08-23T19:23:19.887190,TCP,172.27.224.251,172.27.224.250,50988,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000254154,444.7592041,0.00027492,8.72E-05,172.27.224.250_172.27.224.251,3845,1
8779,1535066600,2018-08-23T19:23:19.887446,TCP,172.27.224.251,172.27.224.250,50988,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000255823,444.75946,0.000248384,1.11E-05,172.27.224.250_172.27.224.251,3846,1
8780,1535066600,2018-08-23T19:23:19.887689,TCP,172.27.224.251,172.27.224.250,50988,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000243187,444.7597032,0.000248909,1.07E-05,172.27.224.250_172.27.224.251,3847,1
8781,1535066600,2018-08-23T19:23:19.895983,TCP,172.27.224.250,172.27.224.251,502,50988,0,,,,,,,,,,,60,0,1,0,Unknown,0.008293867,444.767997,0.001053691,0.002543961,172.27.224.250_172.27.224.251,3848,1
8782,1535066600,2018-08-23T19:23:19.905592,TCP,172.27.224.250,172.27.224.251,502,50988,0,,,,,,,,,,,60,0,1,0,Unknown,0.009608984,444.777606,0.001989794,0.003682188,172.27.224.250_172.27.224.251,3849,1
8783,1535066600,2018-08-23T19:23:19.906449,Modbus/TCP,172.27.224.250,172.27.224.251,502,50988,12,1,0,6,1,6,6,,,,,66,0,1,0,Write Single Register,0.000857115,444.7784631,0.00205071,0.003655109,172.27.224.250_172.27.224.251,3850,1
8784,1535066600,2018-08-23T19:23:20.042623,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.136173964,444.9146371,0.01564281,0.042503074,172.27.224.250_172.27.224.70,4279,1
8785,1535066600,2018-08-23T19:23:20.058424,ARP,,,,,,,,,,,,,,,,60,0,0,0,Unknown,0.015800953,444.930438,0.017196107,0.042161217,None_None,618,
8786,1535066600,2018-08-23T19:23:20.108710,TCP,172.27.224.251,172.27.224.250,50988,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.050286055,444.9807241,0.02220211,0.042888064,172.27.224.250_172.27.224.251,3851,1
8787,1535066600,2018-08-23T19:23:20.138580,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.029870033,445.0105941,0.025164413,0.042220969,172.27.224.250_172.27.224.70,4280,1
8788,1535066600,2018-08-23T19:23:20.145666,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.0070858,445.0176799,0.025847578,0.041826547,172.27.224.250_172.27.224.70,4281,1
8789,1535066600,2018-08-23T19:23:20.220586,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.074920177,445.0926001,0.033314013,0.043385668,None_None,619,
8790,1535066600,2018-08-23T19:23:20.370592,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.150006056,445.2426062,0.0482903,0.05499627,172.27.224.250_172.27.224.70,4282,1
8791,1535066600,2018-08-23T19:23:20.397698,UDP,172.27.224.70,255.255.255.255,,,,,,,,,,,,,,82,0,0,0,Unknown,0.027105808,445.269712,0.050171494,0.053784536,172.27.224.70_255.255.255.255,11,
8792,1535066600,2018-08-23T19:23:20.450605,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.05290699,445.322619,0.054501295,0.051864868,172.27.224.250_172.27.224.70,4283,1
8793,1535066600,2018-08-23T19:23:20.456354,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.005748987,445.3283679,0.054990482,0.051322918,172.27.224.250_172.27.224.70,4284,1
8794,1535066601,2018-08-23T19:23:20.666635,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.210281134,445.5386491,0.062401199,0.067232283,172.27.224.250_172.27.224.70,4285,1
8795,1535066601,2018-08-23T19:23:20.762626,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.095990896,445.63464,0.070420194,0.065824059,172.27.224.250_172.27.224.70,4286,1
8796,1535066601,2018-08-23T19:23:20.765659,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.003033161,445.6376731,0.065694904,0.06904717,172.27.224.250_172.27.224.70,4287,1
8797,1535066601,2018-08-23T19:23:20.978599,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.212939978,445.8506131,0.084001899,0.081618241,172.27.224.250_172.27.224.70,4288,1
8798,1535066601,2018-08-23T19:23:21.074603,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.096004009,445.9466171,0.09289372,0.077021754,172.27.224.250_172.27.224.70,4289,1
8799,1535066601,2018-08-23T19:23:21.086345,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.011741877,445.958359,0.08657589,0.081140878,172.27.224.250_172.27.224.70,4290,1
8800,1535066601,2018-08-23T19:23:21.306630,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.220284939,446.1786439,0.093603778,0.089824143,172.27.224.250_172.27.224.70,4291,1
8801,1535066601,2018-08-23T19:23:21.323922,TCP,172.27.224.251,172.27.224.250,50988,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.017292023,446.195936,0.092622399,0.09068092,172.27.224.250_172.27.224.251,3852,1
8802,1535066601,2018-08-23T19:23:21.324325,TCP,172.27.224.250,172.27.224.251,502,50988,0,,,,,,,,,,,60,0,1,0,Unknown,0.000403166,446.1963391,0.087372017,0.094668234,172.27.224.250_172.27.224.251,3853,1
8803,1535066601,2018-08-23T19:23:21.325187,TCP,172.27.224.250,172.27.224.251,502,50988,0,,,,,,,,,,,60,0,1,0,Unknown,0.000861883,446.197201,0.086883307,0.095147819,172.27.224.250_172.27.224.251,3854,1
8804,1535066601,2018-08-23T19:23:21.325191,TCP,172.27.224.251,172.27.224.250,50988,502,0,,,,,,,,,,,60,1,0,0,Unknown,4.05E-06,446.1972051,0.065855598,0.087798572,172.27.224.250_172.27.224.251,3855,1
8805,1535066601,2018-08-23T19:23:21.325368,TCP,172.27.224.250,172.27.224.251,502,50988,0,,,,,,,,,,,60,0,1,0,Unknown,0.000176907,446.197382,0.056274199,0.089358719,172.27.224.250_172.27.224.251,3856,1
8806,1535066601,2018-08-23T19:23:21.334321,TCP,172.27.224.250,172.27.224.251,502,50988,0,,,,,,,,,,,60,0,1,0,Unknown,0.008953094,446.2063351,0.056866193,0.088985642,172.27.224.250_172.27.224.251,3857,1
8807,1535066601,2018-08-23T19:23:21.386605,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.052284002,446.2586191,0.040800595,0.070195707,172.27.224.250_172.27.224.70,4292,1
8808,1535066601,2018-08-23T19:23:21.396324,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.009718895,446.268338,0.032172084,0.067922406,172.27.224.250_172.27.224.70,4293,1
8809,1535066602,2018-08-23T19:23:21.618608,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.222284079,446.490622,0.053226304,0.089946561,172.27.224.250_172.27.224.70,4294,1
8810,1535066602,2018-08-23T19:23:21.698583,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.07997489,446.5705969,0.039195299,0.069643267,172.27.224.250_172.27.224.70,4295,1
8811,1535066602,2018-08-23T19:23:21.705670,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.007087231,446.5776842,0.03817482,0.070073313,172.27.224.250_172.27.224.70,4296,1
8812,1535066602,2018-08-23T19:23:21.914579,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.208908796,446.786593,0.059025383,0.08664638,172.27.224.250_172.27.224.70,4297,1
8813,1535066602,2018-08-23T19:23:22.010580,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.096001148,446.8825941,0.06853931,0.084752858,172.27.224.250_172.27.224.70,4298,1
8814,1535066602,2018-08-23T19:23:22.016330,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.005749941,446.888344,0.069113898,0.084254604,172.27.224.250_172.27.224.70,4299,1
